Stations,DireDawa,Ginir,Ameya,DebreWork,Mankush,Debark,Metema,NefasMewcha,Shahura,Alemaya,AwashArba,Gewane,Gambela,Tepi,Maji,Wolaita,Alemteferi,Elidar,Semera,AddisAbabaBoleE,Hosana,Nazeret,SholaGebeya,WolisoGiyon,Ziway,Robe
20160827,4.4,0,5.5,9.4,5,26.3,0,0,2.5,0.9,0,0,0,0,0,0,15.8,0,0,0,0,0,0.3,14.5,0.3,2.1
20160828,9.5,0,4.2,12.2,28.4,1.2,26.7,0,14.6,3.3,0,4.4,9,0,0,0,0,0,0,4.2,0,0,12.3,20.1,0,0
20160829,0,0,8.9,7,55.5,2.3,2.5,6.7,7.9,0,0,0,0,0,0,0,15.5,0,5.2,0,1.6,0,0,2.3,0,0
20160830,0,0,12.4,2.6,0,17,14,0,8.1,3.4,0,0,0,0,0,0,8.4,15.5,0,0.1,5.6,6.3,0,8.9,0.7,0
20160831,0,0,10.1,0,0,4.3,6.6,8,2,11.8,0,0,0,0.8,0,0,8.9,0,0,9.3,2.9,3.2,2.8,18.7,4,0
20160901,0,0,3.4,0,1.8,0.4,2,23.7,2,0,0,-99,1.8,1.3,0,0,2.3,0,0.3,0.7,0,0,9.2,7.2,0,0
20160902,3.3,0,7,0,0,16,11.2,15.6,15.2,6,9.3,-99,1.6,0,0,10.8,4.2,0,0,4.7,0,1.3,0,0.1,0,3.8
20160903,0,0,12.6,0,0,7.5,2.3,1.3,16.8,31.5,3,0,0,0,0.3,3.7,0,0,1.5,6.3,21.3,3.2,2.4,5.8,15.3,0
20160904,1.5,0,14.2,0,0,0.3,0,0,0,1.3,2.4,6.4,7.5,3.2,0,0,0.6,0,2.2,0.1,2.3,6.8,7.8,0,0,3.5
20160905,0,0,13.6,0,0,2.3,0,2.4,0,6.6,0,4.8,5.7,3.7,0,0.8,0,0,0,0,0,0,0,0,0,0
20160906,0,0,9.2,0,1,2.2,0,1,5.5,8.5,0,0,21.4,1.7,0,0,12.4,0,0,0,6.8,0,0,0,0,0
20160907,4.1,0,6.2,0,0.5,11.7,6,6.8,10.2,14.4,13.7,4.2,0,0,0,0,3.5,0,0,2.8,0.5,2.8,2.1,3.3,0,0
20160908,0,0,4.3,0,0.3,0.5,0.4,0,0,0,0,0,0,0.7,0,3.7,8.6,0,0,0,6.5,0.4,1.2,0.1,0,0
20160909,0,0,1.1,0,0,26,0,10.9,1,1.9,0,2.4,0,0,0,4,0,0,0,7.7,6.4,13.8,17.7,33.2,8.7,0
20160910,0,0,0.6,0,0,4.1,0,6.1,1.4,0,7.3,0,0,0,0,0,0,0,0,0,1.3,0.8,0,0,0.5,1.6
20160911,0,0,0,0,4.4,1.2,0,1.1,18.6,10.6,0,0,0,0.6,0,0,0,0,2.3,6,0,0,0,1.2,0.4,0
20160912,0,0,0.5,0,0,1.8,0.5,0,2.4,0.2,0,1.4,0,7.3,0,0,0,0,0,5.5,25.5,2.5,2.3,4.3,0,1.6
20160913,0,0,12.5,9.6,71.3,1,10,9.1,2.2,3.2,0,0,0.9,10,0,0,0,0,0,1.3,1.7,14.7,1.5,20.7,0,3.4
20160914,0,0,13.6,0,0,1.4,5,0,0,0,0,0,0,0,0,11.3,60.1,0,0,0,15,7.9,7.8,5.1,2.5,0
20160915,0,0,24.6,0,0,0,0,0,0,0.8,13,0,0,28.4,0.5,0,0.3,0,0,0.3,15.3,0,1.6,0,0,1.8
20160916,0,0,18.4,0.2,0,14.5,42.5,2,1.5,0,0,0,0,0,0,0,25.2,0,0,0,0.5,4,0,24.2,4.1,1.8
20160917,8.1,0,16.2,0.5,10.5,5.3,0,2.1,0,5.5,2.9,0,0,0,0,24.6,7.2,0,0,9,2.5,24.6,16.8,0,25.2,1.8
20160918,4.4,0,8.9,16,6.2,3.2,0,0,2.3,8,3,15.4,0,0,0,5.8,2.6,0,0,1.6,0.8,0,2.9,31.4,3.9,1.2
20160919,0,2.5,6.4,0.4,2.3,3,0,5,2,27.8,0,0,4.9,6.2,2.4,15,0,0,0,5,4.1,0,0,14,0,2.4
20160920,0,0,0.8,0,0,0,2.1,0,0,1.5,0,0,0,0,20.8,0,3.7,0,0,0,1.6,0,0,0,0,23.5
20160921,0,0,0.1,0,0,0.2,0,0,1.7,0,6.4,0,0,0,0,18.6,0,2,0,0,0,0,0,0,0,0
20160922,0,0,1.8,0,0,0.2,0,0,0,0,1.1,1,1,21.8,0,0,0,0,0,0,0,5,0,0,0,0.3
20160923,0,0,2.4,0,24.8,1.1,8.7,0,0,0,0,0,0,0,0,5.1,4.3,0,0,14.9,0,5.5,0,13.3,0,4.5
20160924,0,9,3.8,15.3,21,0,24.3,0,24.9,6.5,0,2.6,0,0,0,1.5,23.5,0,0,1.6,9.2,26,1.5,0.2,27.4,0
20160925,0,30,0,0,0,0,0,0,0,0.4,0,5.4,0,3,8.1,20.2,0,0,0,19.6,0,0,0,22.5,0,1.8
20160926,5,8.8,0,2.5,32.2,6,0,0,5.7,5.5,6,16.6,18.9,23.7,3.5,3.7,10,0,0,0,11.3,7.8,0.9,27.7,15,2.1
20160927,1,10,0,6.2,0,6.1,12.3,0,10.1,2.5,3,0,1.3,12.1,11.5,0,7.5,0,0,0.2,4.2,5.4,0.2,8.8,0,1.2
20160928,0,0,0,0,0,1.4,0.4,0,2.3,0.5,0,0,2.9,4,2,0,0.5,0,0,0,0,0,0,0,0,0
20160929,13.5,10,0,1,0,0.2,1.3,0,10,4.6,0,0,1.3,0,0.6,0.8,0,0,0,19.2,0,2.5,3.2,8,0.1,0
20160930,15.8,2,0,6.2,0.7,3.5,0,0,2,35.5,4,0,0,0,3,0,0,0,0,28.3,1.2,0,3,4.7,19.4,-99
20161001,0,-99,0,0,0,0.1,0,0,0,0.5,0,-99,0,0,1,0,-99,0,0,1.6,0.9,0,5.7,0,0,4.4
20161002,0,-99,0,0,4.8,0,0,0,0,0,0,-99,6.3,9,0,3.7,-99,0,0,0,0,0.9,0,0,1,1.2
20161003,0,4,0,0,0.2,0.6,5.5,0,0,0,0,-99,0,1.8,25,0,-99,0,0,0,0,0,0,0,0,0
20161004,0,7.5,0,0,0,1.7,0,0,3,0,0,-99,0,0,8.5,0,-99,0,0,0,0,0,0,0,0,0
20161005,0,6.5,1.9,0,2.2,3.5,0,0,0,0,0,-99,2.3,0,0,0,-99,0,0,0,0,0,0,0,0,0
20161006,0,13.4,10.2,0,0,0,0,0,0,0,0,-99,1.1,0,0,13.6,-99,0,0,0,0,0,0,0,0,0
20161007,0,5.6,6.4,0,0,0,0,0,0,0,0,-99,0,0,0,2,-99,0,0,0,0,0,0,0,0,0
20161008,0,2,8.9,0,0,0,0,0,0,0,0,-99,0,1.6,3.2,0,-99,0,0,0,0,0,0,0,0,0
20161009,0,0,0,0,0,0,0,0.2,0,0,0,-99,5.8,12.1,0,0.8,-99,0,0,0,0,0,0,0,0,6.2
20161010,0,18,0,0,0,0,0,0,0,0,0,-99,0,3.5,8.2,2.1,-99,0,0,0,0,0,0,0,0,0
20161011,0,0,0.5,1,4,7.2,25.4,0,0,0,0,-99,11.3,28.8,0,0,-99,0,0,5.6,0.8,0,0,8.4,0,5.3
20161012,0,20,0.9,3,0,1,0,0,0,0.5,0,-99,0,0,0,0,-99,0,0,1.9,15.1,0,0,5.5,0,5.7
20161013,0,9,0,0,0,6,0,0,0,0,0,-99,0,6,0,9.8,-99,0,0,0,8.1,0,0,0,0,2.7
20161014,0,10,0,0,0,3.8,0,0,4.5,0,0,-99,0,0,0.3,0.5,-99,0,0,0,0,0,0,0,0,1
20161015,0,3,0,1.3,6.5,0.2,0,0,0,0,0,-99,0,5.5,0,0,-99,0,0,0,0,0,0,0,0,3.5
20161016,0,2,0,0,0,0.3,0,0,0,0,0,-99,0,6,0,0,-99,0,0,0,0,0,0,0,0,0.5
20161017,0,0,0,0,8.5,0,0,0,0,0,0,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,1.7
20161018,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,1.6
20161019,0,50,0,0,0,0,0,0,0,0,0,-99,0,0,0,3.8,-99,0,0,0,0,0,0,14.5,0,0.4
20161020,0,1.5,0,0,19.4,0,0,0,0,0,0,-99,0,9.8,0,6.4,-99,0,0,0,6.5,0,0,0,0,0
20161021,0,0,0,21,0,0,34,23.6,10.6,0,0,-99,3.3,0,0,0,-99,0,0,2.1,15.4,0,0,22.4,0,11.8
20161022,0,4.5,0,11,0,7.7,8.1,0,2.5,0,0,-99,0,1.9,0,3.8,-99,0,0,7.5,21.7,0,0,0,0,1.4
20161023,0,0,0,3.5,0,12.6,0,0,13.2,0,0,-99,0,0,0,3.4,-99,0,0,0,0.3,0,0,0.6,0,0.6
20161024,0,0,0,0,0,3.5,0,0,0,0,0,-99,0,11.6,0,4.9,-99,0,0,0,0,0,0,0,0,3.1
20161025,0,0,0,0,3,0.2,0,0,0,0,0,-99,0,0,7.7,0,-99,0,0,0,0,0,0,0,0,2.4
20161026,0,1,0,0,0,0,0,0,0,0,0,-99,1.9,3,6.2,10.8,-99,0,0,0,0,0,0,0,0.7,0
20161027,0,28,0,0,0,0,0,0,2.3,0,0,-99,2.5,0,1.1,4,-99,0,0,0,0,0,0,0,0,0
20161028,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,10,0,-99,0,0,0,0,0,0,0,0,4.8
20161029,0,13,0,0,0,0,0,0,0,0,0,-99,28.4,0,0,0,-99,0,0,0,0,0,0,0,0,0
20161030,0,0,0,0,0.2,0,0,0,0,0,0,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0
20161031,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,2.2,0,-99,0,0,0,0,0,0,0,0,0
20161101,0,0,-99,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161102,0,0,-99,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161103,0,0,-99,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161104,0,0,-99,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161105,0,0,-99,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161106,0,0,-99,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161107,0,19,-99,0,0,0,0,0,0,0,0,-99,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0
20161108,0,0,-99,0,27.4,0,0,0,0,0,0,-99,0,2,0,0,0,0,0,0,0,0,0,0,0,8.2
20161109,0,0,-99,0,0,0,0,0,0,0,0,-99,2.2,26,19,0,0,0,0,0,0,0,0,0,0,0
20161110,0,0,-99,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161111,0,0,-99,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161112,0,0,-99,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161113,0,0,-99,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161114,0,0,-99,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161115,0,0,-99,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161116,0,0,-99,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161117,0,0,-99,0,0,0,0,0,0,0,0,-99,0,4.6,0,0,5.1,0,0,0,0,0,0,0,0,0
20161118,0,0,-99,3,0,0,0,0,0,0,0,-99,15.3,3.2,0,0,0,0,0,0,0,0,0,0,0,6.7
20161119,0,2,-99,0,0,0,0,0,0,0,0,-99,0,2.1,13.4,0.5,0,0,0,0,0,0,0,0,1.7,0
20161120,0,7,-99,0,0,0,0,0,0,0,0,-99,0,0,31.5,0,0,0,0,0,0,0,0,0,0,2
20161121,0,2.4,-99,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161122,0,0,-99,0,0,0,0,0,0,0,0,-99,10.7,2.1,0,0.2,0,0,0,0,0,0,0,0,0,-99
20161123,0,0,-99,0,0,0,0,0,0,0,0,-99,1.2,0,46.1,8.4,0,0,0,0,8.2,0,0,3.9,0,0
20161124,0,11,-99,0,0,0,0,0,0,0.8,10,-99,0,0,0,0.2,0,0,0,0,0,0.4,0,0,3,6.2
20161125,0,0,-99,0,0,0,0,0,0,3.2,3,-99,0,19.8,32.6,0,0,0,0,0,42,32.8,0,0,0,19.4
20161126,0,0,-99,0,0,0,0,0,0,7.2,0,-99,0,0,21.2,6.2,0,0,0,0,9.4,0,0,0,0,4.6
20161127,6.3,24,-99,0,0,0,0,0,0,10,1,-99,0,2.8,4.2,27.4,0,0,0,3.1,47.1,20.5,0,0,15.1,13.2
20161128,0,0,-99,0,0,0,0,0,0,3.3,0,-99,0,0,2.7,7.7,0,0,0,0.8,4.5,0,0,3.5,0,2.5
20161129,0,0,-99,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161130,0,0,-99,0,0,0,0,0,0,0,0,-99,0,0,15,0,0.5,0,0,0,0,0,0,0,0,0
20161201,0,9,-99,0,-99,0,0,0,0,2.2,0,-99,0,5.6,0,16.1,0,0,0,0,0,0,0,0,0,19.8
20161202,0,4,-99,0,-99,0,0,0,0,4.5,0,-99,0,0,0,2.6,0.5,0,0,0,0,0,0,0,0,19
20161203,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0
20161204,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161205,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161206,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161207,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161208,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161209,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161210,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
20161211,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161212,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161213,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161214,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0
20161215,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,10.8,0,0,1,0,0,0,0,0,0,0,0,0
20161216,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161217,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161218,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161219,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161220,0,20,-99,0,-99,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
20161221,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161222,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0
20161223,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161224,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161225,0,0,-99,0,-99,0,0,0,0,0,0,-99,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
20161226,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161227,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161228,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161229,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161230,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20161231,0,0,-99,0,-99,0,0,0,0,0,0,-99,0,0,0,0,0,-99,0,0,0,0,0,0,0,0
20170101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170129,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0.6,0,0,0,0,0
20170201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0
20170203,0,0,0.3,0,0,0,-99,0,1.1,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0
20170204,0,0,0.1,0,0,0,-99,1.4,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,7.9
20170205,0,0,3,0.5,0,0,-99,6.5,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0
20170206,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,7.6,0,0,0,0,0,0,0,0,0,0,0
20170207,0,0,1,0,0,0.3,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0
20170208,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0
20170209,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,0,0
20170211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170212,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20170213,0,0,4.7,0,0,0,0,1,0,0,0,0,0,1.9,0,0,0,0,62.8,50.7,3.7,30.8,0,0.4,10,0
20170214,3.2,0,0.6,1.5,0,3.7,0,24,0,0,0,0,0,3.4,0,0,0,12,9.4,0,4.3,0,0,6.1,37.5,1.9
20170215,0,0,1.7,0,0,0.8,0,0,0.3,0,0,0,0,0,0.9,0,0.2,0,0,0,0,0,0,0,0,0
20170216,0,0,14.8,0.6,0,3.8,0,10,0,0,0,0,0,11.3,0,0,0,0,0,0,0,0,0,0,0,0
20170217,3.1,0,3.7,4.2,0,3,0,18.6,0,36,0,1.2,0,0,0,1.7,4.4,0,0,0,3.6,0,0,0.4,0,0
20170218,8.7,0,3.2,0,0,1.5,0,9.6,0,0.5,0,0.8,0,0,23.8,29.2,0.7,0,1,0,11.3,7.8,0,5.2,0,2.4
20170219,0,0,3.7,0,0,1.3,0,6.8,0.8,0,0,0,0,3.7,12,1.5,1.3,0,0,0,0,0.3,0.3,0,0,0.4
20170220,0,0,0.4,0,0,0,0,0,0,0,0,0,12,3.8,2.8,0,0,0,0,0,0,0,0,0,0,0
20170221,0,0,5.2,0,0,0,0,0,0,0,0,0,0.5,5.2,4.2,0,9.5,0,0,0,0,0,0,0,0,0
20170222,0,0,0,13,0,1.6,0,3.7,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170223,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170224,0,0,6.7,0,0,0,0,1.5,0,0,0,0,0,23.5,0,1,0,0,0.3,8.5,0,0,0,0,0,0
20170225,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.9,0,0,0,0.1,9,0,0,10.3,0,2.6
20170226,0,42,0,0,0,0,0,0,0,0,0,0,0,0,16.2,17.3,0,0,0,0,7.7,0,0,4.1,0,0
20170227,0,68.5,0,0,0,0,0,0,0,0,0,0,0,0,30,16.2,0,0,0,0,16.8,0,0,8.4,9.3,0
20170228,4,10.5,0,0,0,0,0,1.5,0,0,0,0,0,2.6,24.3,0.6,0,0,0,0,4.5,0,0,0,0,0
20170301,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.3,0,0,0,0,0,0,0,0,0,0,0
20170302,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0
20170303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0
20170304,0,3.5,0,0,0,0,0,4.9,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0
20170305,0,4.5,0,0,0,0.1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170306,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0
20170307,0,7,0,0,0,0,0,0,0,0,0,0,0,0,17.2,0,0,0,0,0,0,0,0,0,0,0
20170308,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0
20170309,0,0,0,0,0,6.5,0,4.6,0.9,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0
20170310,0,0,0,0,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170311,0,0,0,0,0,1.2,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0
20170315,0,0,0.8,0,0,0,0,0,0,0,0,0,0,4.3,0,0,1.3,0,0,0,0,0,0,0,0,0
20170316,0,24.4,10.5,0,0,0,0,0,0,0,0,0,2.3,27.8,0,0,0,0,0,0,6.6,0,0,0,0,0
20170317,0,0,0,0,0,0,0,1,0,0,0,0,3.7,1.3,3,0,0,0,0,0,0,0,0,0,0,0
20170318,0,0,0,5.2,0,0,0,8.6,0,0,0,0,0,8,0,0,0,0,0,0,8.1,0,0,0.5,0,0
20170319,0,0,0,4,0,0,0,0,0,0,6,0,0,0.9,0,0,0,0,0,17.5,0,0,0,1.4,0,0
20170320,0,0,0.6,3.2,0,0,0,7.2,0,0,20,0,0,0,6.4,0,0,0,0,0,0.8,17.3,0,0,0,0
20170321,0,5,6.7,0,0,0,0,0,0,0,0,0,5.2,13.1,11.8,0,0,0,0,0.5,4.1,3.2,1.1,0,3.8,4.8
20170322,1,31,14,0.4,0,0,0,2.2,0,0,0,0,0,6.4,0,5.9,2.4,0,0,0,9.2,0,0.2,3.9,0,0
20170323,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,2.1,1.8,0,0,0,0.3,6.5,0,0,12.8,4.5,0
20170324,24.2,0,0,0,0,0,0,0,0,0,0,1.6,0,11.3,6.7,1.4,0,0,0,11,6.2,0,0.2,4.2,0.9,9.8
20170325,0,0,0,0,0,0,0,0,0,0.6,1.5,3.2,0,0,17.7,7.8,0,0,40.1,0.2,1.7,3.8,4.4,0,49.2,5.3
20170326,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.9,0,0,0,0,2.5,0,0,0,0,1.5
20170327,0,0,0,0,0,0,0,0,0,0.2,0,18.6,0,6.3,4.3,0.9,0,0,0,30.2,4.2,68.4,0,0,8.9,10.5
20170328,5.7,0,0,0,0,0,0,2.8,0,8.8,40,0,15.6,0,0.6,2.6,0,0,0,7.1,14,22.2,0.9,1.8,4.1,0
